label,text
1,Headphones are easy to set up. They sound great and comfortable to boot. Very much worth the money.<br /><br />Update Jan. 2020<br /><br />Right ear stopped working. I guess they are meant to last 2 years.
1,Great product as expected
1,They work great...very happy
1,"If your bass head like me you worry about what the bass sounds and feels like. Im here to tell you that you don't have to worry about the bass or sound quality. These buds perform better than my $100 dollar skull candy wireless headphones!  These fit well in your ear and provides awesome sound, I highly recommend these over beats by far!"
1,these headphones really are great.  they synced up with no problem and were really comfy.  I havnt not taken them on a run or done any crazy outdoor stuff yet but they feel good in my ear and they sound good.  good battery life too
1,"They sounded good, but stuck to far out of my ears and looked funny."
0,"I currently own a pair of Jaybird headphones which do not seem to have enough bass to them. Because I spent over $100 on those headphones and still was not satisfied, I thought I would order this less-expensive pair based on the great reviews. However, the sound quality was absolutely sub-par, the ear hooks feel loose, and although the sound can get very loud, as other reviewers have noted, it is a messy sound with lots of fuzz to it. Will be returning."
1,"Bass is deep and good, but mid and high is very poor. I would not recommend these unless you specifically want bass."
1,Working normal
1,I don't love these. The over the ear piece is too flexible and doesn't stay on my ear. The long cord hangs down my neck and tends to pull the earbuds out. I did replace the inner ear plug with the smaller one and that helped it stay in my ear. The clip that was supposed to shorted the cord fell off the first time I wore it. Wish I could find under $50 over the ear headphones that had decent sound and stayed in place.
1,Works great for running and everything I need.
0,"These things stick out nearly an inch! Good sound, though."
0,"I have owned the Senso bluetooth Headphones for only a few months and the battery dies with in 40 min of usage even on a full battery charge. Unfortunately, it is not a fluke with this pair. It now happens everyday I pass 40 min of usage it dies.  very disappointed. Otherwise, it was a good earphone system for working out"
